Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
2013-contemporary-christmas-gingerbread-houses-forever-first-class-postage-stamps,2013 Contemporary Christmas: Gingerbread Houses  Forever First Class Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">The fondest holiday memories often include the scent of warm ginger, cinnamon, cloves, and molasses used in gingerbread drifting throughout the house. With a little imagination and a lot of patience, gingerbread can be converted into a whimsical house decorated with stiff royal icing and sparkling candies.</p>
<p data-mce-fragment=""1"">Gingerbread recipes originated during the Middle Ages, when maidens tempted knights with the spiced bread. By the early 1600s, American colonists were enjoying the richly flavored treat, although Christmas would not be widely celebrated for years to come.</p>
<p data-mce-fragment=""1"">Over time, bakers learned to cut or mold the dough into a variety of shapes, including animals and people. Heart-shaped gingerbread tied with ribbon was a popular treat at European fairs. The 1812 publication of the Brothers Grimm fairy tale, Hansel and Gretel, inspired German bakers to create witches?¡¥ houses out of gingerbread. By the time Christmas was declared a national holiday in 1870, gingerbread houses had already become a beloved winter tradition in America.</p>
<p data-mce-fragment=""1"">Building gingerbread houses today can be as simple as buying kits or as complex as constructing small buildings from scratch, giving people of all skill levels the chance to create joyous holiday memories.</p>
<p data-mce-fragment=""1"">Baker Teresa Layman created the gingerbread houses specifically for these stamps.??Sally Andersen-Bruce photographed them and art director Derry Noyes designed the stamps.</p>
<p data-mce-fragment=""1"">?</p>",Foreverstamp,,"","",true,Quantity,5 Sheets of 20 (100 Stamps),,,,,,,,087-JBW,0.0,shopify,991,deny,manual,29.99,,true,false,"",https://cdn.shopify.com/s/files/1/0904/0606/0310/files/53d93362b1a896bb762850f5074769f.webp?v=1728359367,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/53d93362b1a896bb762850f5074769f.webp?v=1728359367,oz,,,true,,,true,,,active
2013-contemporary-christmas-gingerbread-houses-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 20 (300 Stamps),,,,,,,,087-JBW-2,0.0,shopify,998,deny,manual,69.99,,true,false,"",https://cdn.shopify.com/s/files/1/0904/0606/0310/files/s-l1200.webp?v=1728359367,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/53d93362b1a896bb762850f5074769f.webp?v=1728359367,oz,,,,,,,,,
2013-contemporary-christmas-gingerbread-houses-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 20(1000 Stamps),,,,,,,,087-JBW-3,0.0,shopify,999,deny,manual,179.99,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/53d93362b1a896bb762850f5074769f.webp?v=1728359367,oz,,,,,,,,,
2013-contemporary-christmas-gingerbread-houses-forever-first-class-postage-stamps,,,,,,,,,250 Sheets of 20(5000 Stamps),,,,,,,,087-JBW-4,0.0,shopify,1000,deny,manual,889.99,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/53d93362b1a896bb762850f5074769f.webp?v=1728359367,oz,,,,,,,,,
2013-contemporary-christmas-gingerbread-houses-forever-first-class-postage-stamps,,,,,,,,,500 Sheets of 20(10000 Stamps),,,,,,,,087-JBW-5,0.0,shopify,1000,deny,manual,1769.99,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/53d93362b1a896bb762850f5074769f.webp?v=1728359367,oz,,,,,,,,,
2022-palace-of-fine-arts-express-priority-stamps,2022 Palace of Fine Arts Express Priority Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">During the Panama-Pacific Exposition of 1915, a number of impressive buildings were constructed. ?The designer intended them to slowly degrade and resemble ancient Rome by the end of the exposition as he believed every big city should have some ruins. ?However, one building still exists today (though it has been renovated and rebuilt several times) ¡§C the Palace of Fine Arts, designed by Bernard Maybeck.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The Palace of Fine Arts is a 162-foot-high open rotunda with a lagoon on one side and exhibition center on the other. ?It features impressive columns and archways and is a piece of architecture one might expect to see in a fantasy film. ?In fact, it has appeared in several movies over the years and continues to be used as a venue for important events, both public and private.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Originally, the Palace of Fine Arts was used to house exhibits during the Panama-Pacific Exposition. ?This included paintings and other artwork. ?In the decades following the exhibition, the Palace of Fine Arts has stored World War II military vehicles, limousines for UN statesmen, and more.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The Palace of Fine Arts was designed as a quiet place away from the bustling exposition. ?Today, it continues to bring peace and tranquility to all those who visit.</p>",Foreverstamp,,"","",true,Quantity,5 Sheets of 4 (20 Stamps),,,,,,,,249-520-100,0.0,shopify,1000,deny,manual,120.00,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/info-008-1.webp?v=1728359362,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/info-008-1.webp?v=1728359362,oz,,,true,,,true,,,active
2022-palace-of-fine-arts-express-priority-stamps,,,,,,,,,15 Sheets of 4 (60 Stamps),,,,,,,,249-520-101,0.0,shopify,1000,deny,manual,190.00,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/info-008-1.webp?v=1728359362,oz,,,,,,,,,
2022-palace-of-fine-arts-express-priority-stamps,,,,,,,,,50 Sheets of 4(200 Stamps),,,,,,,,249-520-102,0.0,shopify,1000,deny,manual,480.00,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/info-008-1.webp?v=1728359362,oz,,,,,,,,,
2023-waterfalls-forever-first-class-postage-stamps,2023 Waterfalls Forever First Class Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">Among nature?¡¥s most beautiful wonders, waterfalls come in all shapes and sizes, from serene cascades to mighty cataracts. The 12 waterfalls featured on the stamps represent many different types ?a and each is unique.</p>
<p data-mce-fragment=""1"">First row: Deer Creek Falls, Grand Canyon National Park, AZ, photo by Sandra Woods; Nevada Fall, Yosemite National Park, CA, photo by Quang-Tuan Luong; Harrison Wright Falls, Ricketts Glen State Park, PA; and Lower Falls of the Yellowstone River, Yellowstone National Park, WY, photos by Kenneth Keifer.</p>
<p data-mce-fragment=""1"">Second row: Waimoku Falls, Haleakal¡§? National Park, HI, photo by Quang-Tuan Luong; Stewart Falls, Mount Timpanogos Wilderness, UT, photo by Nicole Nugent; Niagara Falls, Niagara Falls State Park, NY, photo by John Cancalosi; and Dark Hollow Falls, Shenandoah National Park, VA, photo by Quang-Tuan Luong.</p>
<p data-mce-fragment=""1"">Third row: Grotto Falls, Great Smoky Mountains National Park, TN, photo by Joe Miller; Sunbeam Falls, Mount Rainier National Park, WA, photo by Kevin Schafer; LaSalle Canyon Waterfall, Starved Rock State Park, Oglesby, IL, photo by David B. Vernon; and Upper Falls, Blue Ridge Parkway, NC, photo by Tim Fitzharris.</p>
<p data-mce-fragment=""1"">Framing the stamps is selvage that again features David B. Vernon?¡¥s LaSalle Canyon image.</p>
<p data-mce-fragment=""1"">Art director Greg Breeding designed the stamps and pane with existing photographs.</p>",Foreverstamp,,"","",false,Quantity,5 Sheets of 12 (60 Stamps),,,,,,,,248-520-100,0.0,shopify,1000,deny,manual,29.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L0.webp?v=1728359360,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L0.webp?v=1728359360,oz,,,true,,,true,,,active
2023-waterfalls-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 12 (180 Stamps),,,,,,,,248-520-101,0.0,shopify,1000,deny,manual,69.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L1.webp?v=1728359360,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L0.webp?v=1728359360,oz,,,,,,,,,
2023-waterfalls-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 12(600 Stamps),,,,,,,,248-520-102,0.0,shopify,1000,deny,manual,179.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L2.webp?v=1728359360,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L0.webp?v=1728359360,oz,,,,,,,,,
2023-waterfalls-forever-first-class-postage-stamps,,,,,,,,,250 Sheets of 12(3000 Stamps),,,,,,,,248-520-103,0.0,shopify,1000,deny,manual,889.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L0.webp?v=1728359360,oz,,,,,,,,,
2023-waterfalls-forever-first-class-postage-stamps,,,,,,,,,500 Sheets of 12(6000 Stamps),,,,,,,,248-520-104,0.0,shopify,1000,deny,manual,1769.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/580904-L0.webp?v=1728359360,oz,,,,,,,,,
2023-life-magnified-forever-first-class-postage-stamps,2023 Life Magnified Forever First Class Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">For hundreds of years, scientists have held deep fascination with making the invisible elements of our world visible. Development of more refined and precise microscopes over several centuries brought smaller and smaller components of life into focus. By the 20th century, microscopes had become ubiquitous in laboratories across the country and around the globe. Electron microscopes are now essential tools in a variety of scientific fields.</p>
<p data-mce-fragment=""1"">The images that result from microscope-based research show, in exquisitely fine detail, the phenomena of life. While stunning on their own as works of art, these images also hold scientific significance.</p>
<p data-mce-fragment=""1"">Microscopists, both professional and amateur, use a variety of techniques to capture the beauty of their subjects.</p>
<p data-mce-fragment=""1"">Derry Noyes, an art director with USPS, designed the stamps and the stamp pane using existing photographs.</p>",Foreverstamp,,"","",false,Quantity,5 Sheets of 20 (100 Stamps),,,,,,,,254-520-100,0.0,shopify,999,deny,manual,29.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L0.webp?v=1728359355,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L0.webp?v=1728359355,oz,,,true,,,true,,,draft
2023-life-magnified-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 20 (300 Stamps),,,,,,,,254-520-101,0.0,shopify,1000,deny,manual,69.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L1.webp?v=1728359355,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L0.webp?v=1728359355,oz,,,,,,,,,
2023-life-magnified-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 20(1000 Stamps),,,,,,,,254-520-102,0.0,shopify,1000,deny,manual,179.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L2.webp?v=1728359355,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L0.webp?v=1728359355,oz,,,,,,,,,
2023-life-magnified-forever-first-class-postage-stamps,,,,,,,,,250 Sheets of 20(5000 Stamps),,,,,,,,254-520-103,0.0,shopify,1000,deny,manual,889.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L0.webp?v=1728359355,oz,,,,,,,,,
2023-life-magnified-forever-first-class-postage-stamps,,,,,,,,,500 Sheets of 20(10000 Stamps),,,,,,,,254-520-104,0.0,shopify,1000,deny,manual,1769.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484004-L0.webp?v=1728359355,oz,,,,,,,,,
2023-thinking-of-you-forever-first-class-postage-stamps,2023 Thinking of You Forever First Class Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">These five new stamps from the U.S. Postal Service perfectly complement letters and cards sent to brighten someone?¡¥s day.</p>
<p data-mce-fragment=""1"">The pane of 20 stamps features five unique designs filled with a variety of whimsical images, including flowers, balloons, cute animals, sweet treats and symbols of good luck. Capturing the excitement and delight of receiving a card in the mail meant just for you, each digital illustration uses a cohesive color palette to bring together the disparate icons in the designs. Words of encouragement and thoughtful affirmations surround the stamps on the pane in the same tones. Each greeting is die-cut and self-adhesive.</p>
<p data-mce-fragment=""1"">In good times and bad, checking in on friends and family provides an important connection. A feel-good, handwritten message, no matter the length, can boost spirits and bring relationships closer, despite miles of distance.</p>
<p data-mce-fragment=""1"">Greg Breeding, an art director for USPS, designed the stamps with original artwork by Ellen Surrey.</p>",Foreverstamp,,"","",false,Quantity,5 Sheets of 20 (100 Stamps),,,,,,,,255-520-100,0.0,shopify,999,deny,manual,29.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L0.webp?v=1728359350,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L0.webp?v=1728359350,oz,,,true,,,true,,,active
2023-thinking-of-you-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 20 (300 Stamps),,,,,,,,255-520-101,0.0,shopify,1000,deny,manual,69.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L1.webp?v=1728359350,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L0.webp?v=1728359350,oz,,,,,,,,,
2023-thinking-of-you-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 20(1000 Stamps),,,,,,,,255-520-102,0.0,shopify,1000,deny,manual,179.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L0.webp?v=1728359350,oz,,,,,,,,,
2023-thinking-of-you-forever-first-class-postage-stamps,,,,,,,,,250 Sheets of 20(5000 Stamps),,,,,,,,255-520-103,0.0,shopify,1000,deny,manual,889.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L0.webp?v=1728359350,oz,,,,,,,,,
2023-thinking-of-you-forever-first-class-postage-stamps,,,,,,,,,500 Sheets of 20(10000 Stamps),,,,,,,,255-520-104,0.0,shopify,1000,deny,manual,1769.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/484104-L0.webp?v=1728359350,oz,,,,,,,,,
2023-john-lewis-forever-first-class-postage-stamps,2023 John Lewis Forever First Class Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">A key figure in some of the most pivotal moments of the Civil Rights Movement, John Lewis was the face of the Nashville Student Movement, chairman of the Student Nonviolent Coordinating Committee, an original Freedom Rider, and one of the keynote speakers at the historic 1963 March on Washington. Even in the face of hatred and violence, Lewis remained resolute in his commitment to what he liked to call ?¡ãgood trouble.?¡À</p>
<p data-mce-fragment=""1"">Devoted to equality and justice for all Americans, Lewis spent more than 30 years in the U.S. House of Representatives steadfastly defending and building on key civil rights gains that he helped achieve in the 1960s. He was a staunch and unwavering believer in and advocate for nonviolent protests. The recipient of more than 50 honorary degrees, he was called a ?¡ãsaint?¡À by Time magazine and ?¡ãthe conscience of the Congress?¡À by his colleagues.</p>
<p data-mce-fragment=""1"">He served as executive director of the Voter Education Project; as associate director of ACTION, the federal volunteer agency that oversaw the Peace Corps and Volunteers in Service to America (VISTA); and as a member of the Atlanta City Council. He was also the author of several bestselling books, including the ?¡ãMarch?¡À comic book series and the inspiring autobiography ?¡ãWalking With the Wind.?¡À</p>
<p data-mce-fragment=""1"">Elected to represent Georgia in the U.S. House of Representatives in 1986, Lewis garnered the support needed to pass the Civil Rights Act of 1991, sponsored the legislation that created the 54-mile Selma-to-Montgomery National Historic Trail, and worked for more than a decade to establish the National Museum of African American History and Culture on the National Mall in Washington, DC. He was awarded the Presidential Medal of Freedom, the nation?¡¥s highest civilian honor, by President Barack Obama.</p>",Foreverstamp,,"","",false,Quantity,5 Sheets of 15 (75 Stamps),,,,,,,,256-520-100,0.0,shopify,997,deny,manual,29.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/483204-L0.webp?v=1728359347,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/483204-L0.webp?v=1728359347,oz,,,true,,,true,,,active
2023-john-lewis-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 15 (225 Stamps),,,,,,,,256-520-101,0.0,shopify,1000,deny,manual,69.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/483204-L2.webp?v=1728359347,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/483204-L0.webp?v=1728359347,oz,,,,,,,,,
2023-john-lewis-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 15(750 Stamps),,,,,,,,256-520-102,0.0,shopify,1000,deny,manual,179.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/483204-L1.webp?v=1728359347,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/483204-L0.webp?v=1728359347,oz,,,,,,,,,
