请填写要新增的区县名称。,请填写要新增的区县名称。
该地区代码已存在，不能重复添加。,该地区代码已存在，不能重复添加。
系统默认禁运（最高优先）,系统默认禁运（最高优先）
可新增、可解禁/再启用。系统种子条目标记为「系统」且不可删除；后台自建条目可删除。解禁后全站放行该地区。店铺附加禁运不能豁免仍生效的系统行。,可新增、可解禁/再启用。系统种子条目标记为「系统」且不可删除；后台自建条目可删除。解禁后全站放行该地区。店铺附加禁运不能豁免仍生效的系统行。
禁运原因,禁运原因
新增原因,新增原因
原因名称支持多语言（LocalModel）。列表「原因」列与新增下拉均读取此处配置。,原因名称支持多语言（LocalModel）。列表「原因」列与新增下拉均读取此处配置。
来源,来源
原因码,原因码
名称,名称
暂无原因（请运行模块升级种子）,暂无原因（请运行模块升级种子）
自建,自建
系统禁运列表,系统禁运列表
新增禁运,新增禁运
级别,级别
地区,地区
原因,原因
暂无系统禁运条目（请运行模块升级种子）,暂无系统禁运条目（请运行模块升级种子）
解禁,解禁
再启用,再启用
"搜索并选择国家，或继续选到省份；勿手填 ISO 码。只选国家=国家级禁运；选到省份=省级禁运。提交后全站生效。","搜索并选择国家，或继续选到省份；勿手填 ISO 码。只选国家=国家级禁运；选到省份=省级禁运。提交后全站生效。"
新增或启用,新增或启用
"小写字母开头，仅 a-z、0-9、下划线；保存后可用多语言按钮翻译名称。","小写字母开头，仅 a-z、0-9、下划线；保存后可用多语言按钮翻译名称。"
确认删除该自建原因？,确认删除该自建原因？
禁运中,禁运中
已解禁,已解禁
确认解禁？此操作全站生效，条目不会删除。,确认解禁？此操作全站生效，条目不会删除。
确认恢复系统禁运？此操作全站生效。,确认恢复系统禁运？此操作全站生效。
确认删除该自建禁运？删除后不可恢复。,确认删除该自建禁运？删除后不可恢复。
无正常商业往来,无正常商业往来
物流跟踪,物流跟踪
物流跟踪记录列表,物流跟踪记录列表
物流跟踪记录由发货与承运商查询流程生成，此工作台仅用于审计查看。,物流跟踪记录由发货与承运商查询流程生成，此工作台仅用于审计查看。
当前暂无物流跟踪记录。,当前暂无物流跟踪记录。
物流单号,物流单号
快递公司ID,快递公司ID
当前位置,当前位置
最后查询时间,最后查询时间
"配送服务 / 航线","配送服务 / 航线"
配送服务,配送服务
"航线报价 · 仓 → 航线 → 模板","航线报价 · 仓 → 航线 → 模板"
多仓拆单：各仓按自身发货锚点匹配最具体航线后运费相加。费用模板只算钱；勿承诺按距离。新仓绑定发货地址后，可用下方「复制默认站航线」一键生成九档引用。,多仓拆单：各仓按自身发货锚点匹配最具体航线后运费相加。费用模板只算钱；勿承诺按距离。新仓绑定发货地址后，可用下方「复制默认站航线」一键生成九档引用。
"仓 ↔ 发货地址绑定","仓 ↔ 发货地址绑定"
"Website ID","Website ID"
请选择,请选择
绑定,绑定
目标发货地址,目标发货地址
一键复制默认站航线,一键复制默认站航线
新增配送航线,新增配送航线
服务名称,服务名称
服务代码,服务代码
快递公司,快递公司
暂不绑定,暂不绑定
免邮规则,免邮规则
无,无
发货锚点（默认仓）,发货锚点（默认仓）
不限仓,不限仓
最少天,最少天
最多天,最多天
贸易术语,贸易术语
目的地区域覆盖,目的地区域覆盖
创建航线,创建航线
航线列表,航线列表
当前暂无配送航线。请配置发货仓、目的地区域与费用模板。,当前暂无配送航线。请配置发货仓、目的地区域与费用模板。
服务,服务
承运商,承运商
模板,模板
发货锚点,发货锚点
目的地,目的地
不限,不限
通配（未配覆盖）,通配（未配覆盖）
发货地址列表,发货地址列表
全部状态,全部状态
请输入联系人姓名,请输入联系人姓名
规则列表,规则列表
新增规则,新增规则
条件类型,条件类型
条件类型（多语言）,条件类型（多语言）
"条件类型名称支持 LocalModel 多语言。列表「条件类型」列读取当前语言展示名；在此用 local 标签维护翻译。","条件类型名称支持 LocalModel 多语言。列表「条件类型」列读取当前语言展示名；在此用 local 标签维护翻译。"
暂无条件类型（请运行模块升级种子）,暂无条件类型（请运行模块升级种子）
条件码,条件码
免邮条件,免邮条件
系统提供国际通用满额种子（「系统」不可删）；默认仅启用标准档。规则列表、新增与条件类型多语言用顶部页签分开，避免一页堆叠。,系统提供国际通用满额种子（「系统」不可删）；默认仅启用标准档。规则列表、新增与条件类型多语言用顶部页签分开，避免一页堆叠。
新增免邮规则,新增免邮规则
规则名称,规则名称
规则代码,规则代码
订单金额,订单金额
目的地区域,目的地区域
"金额 + 地区","金额 + 地区"
最低金额,最低金额
优先级,优先级
适用目的地区域,适用目的地区域
免邮规则列表,免邮规则列表
当前暂无免邮规则。,当前暂无免邮规则。
未说明,未说明
确认禁用该免邮规则？,确认禁用该免邮规则？
确认启用该免邮规则？,确认启用该免邮规则？
确认删除该自建免邮规则？删除后不可恢复。,确认删除该自建免邮规则？删除后不可恢复。
确定要禁用这个快递公司吗？,确定要禁用这个快递公司吗？
确定要启用这个快递公司吗？,确定要启用这个快递公司吗？
确定要删除这个快递公司吗？,确定要删除这个快递公司吗？
快递公司列表,快递公司列表
新增快递公司,新增快递公司
搜索快递公司代码或名称,搜索快递公司代码或名称
当前暂无快递公司配置，请后续在此页面完善配置。,当前暂无快递公司配置，请后续在此页面完善配置。
追踪支持,追踪支持
API,API
手动,手动
支持,支持
不支持,不支持
"共 %{1} 条记录，第 %{2} / %{3} 页","共 %{1} 条记录，第 %{2} / %{3} 页"
快递公司代码,快递公司代码
请输入快递公司代码，如：SF、ZTO等,请输入快递公司代码，如：SF、ZTO等
代码必须唯一，编辑后不可修改,代码必须唯一，编辑后不可修改
快递公司名称,快递公司名称
请输入快递公司名称，如：顺丰速运,请输入快递公司名称，如：顺丰速运
手动类型需要手动输入物流信息，API类型可通过接口自动获取,手动类型需要手动输入物流信息，API类型可通过接口自动获取
物流跟踪URL模板,物流跟踪URL模板
例如：https://www.sf-express.com/track/{tracking_number},例如：https://www.sf-express.com/track/{tracking_number}
"使用 {tracking_number} 作为物流单号占位符","使用 {tracking_number} 作为物流单号占位符"
追踪API端点,追踪API端点
例如：https://api.example.com/track,例如：https://api.example.com/track
API请求方法,API请求方法
API配置,API配置
"JSON格式，例如：{""api_key"":""your_key"",""api_secret"":""your_secret""}","JSON格式，例如：{""api_key"":""your_key"",""api_secret"":""your_secret""}"
API配置信息，JSON格式,API配置信息，JSON格式
追踪支持状态,追踪支持状态
数字越小越靠前，默认为0,数字越小越靠前，默认为0
支持范围,支持范围
已保存,已保存
"Provider 默认","Provider 默认"
谨慎操作,谨慎操作
缩减可运地区后，结账将不再提供该承运商。保存前请确认与真实可运范围一致。,缩减可运地区后，结账将不再提供该承运商。保存前请确认与真实可运范围一致。
保存当前选择（推荐）,保存当前选择（推荐）
"取消勾选 = 保存时改用 Provider 默认区域","取消勾选 = 保存时改用 Provider 默认区域"
在下方选择可运国家或更细地区。费用模板只算运费金额，不含到达地区。,在下方选择可运国家或更细地区。费用模板只算运费金额，不含到达地区。
说明与参考列表,说明与参考列表
"系统禁运 · 不可选","系统禁运 · 不可选"
地址选择器中标为「不支持」的系统禁运区优先级最高，写入覆盖也不会在结账放行。,地址选择器中标为「不支持」的系统禁运区优先级最高，写入覆盖也不会在结账放行。
"Provider 默认区域","Provider 默认区域"
当前已保存,当前已保存
即将保存承运商支持范围。缩减地区会导致对应目的地无法使用该承运商配送，请确认仍与真实可运范围一致。是否继续保存？,即将保存承运商支持范围。缩减地区会导致对应目的地无法使用该承运商配送，请确认仍与真实可运范围一致。是否继续保存？
运输禁运区域,运输禁运区域
"配置本作用域不支持配送的国家/州省/区县（黑名单）。命中规则为 website ∪ store ∪ channel 并集。请搜索后多选添加。","配置本作用域不支持配送的国家/州省/区县（黑名单）。命中规则为 website ∪ store ∪ channel 并集。请搜索后多选添加。"
请先保存主体，再配置禁运区域。,请先保存主体，再配置禁运区域。
街道,街道
暂无可选地区,暂无可选地区
请先选择国家/地区,请先选择国家/地区
请先选择省份,请先选择省份
加载中…,加载中…
尚未选择禁运区域，请搜索后添加,尚未选择禁运区域，请搜索后添加
搜索并添加国家/地区,搜索并添加国家/地区
搜索并添加省份,搜索并添加省份
搜索并添加城市,搜索并添加城市
搜索并添加区县,搜索并添加区县
搜索并添加街道,搜索并添加街道
输入关键字筛选更多,输入关键字筛选更多
"共 {n} 项可选，输入关键字筛选","共 {n} 项可选，输入关键字筛选"
请先选择区县,请先选择区县
配送管理分区,配送管理分区
"配送配置没有独立的 Global 层：已使用默认网站配置。请选择具体网站 / 店铺 / 渠道以切换。","配送配置没有独立的 Global 层：已使用默认网站配置。请选择具体网站 / 店铺 / 渠道以切换。"
"请选择具体网站 / 店铺 / 渠道。配送配置按范围隔离；Global 会落到默认网站（无独立 Global 配置层）。","请选择具体网站 / 店铺 / 渠道。配送配置按范围隔离；Global 会落到默认网站（无独立 Global 配置层）。"
"当前：%{1} · id=%{2}","当前：%{1} · id=%{2}"
作用范围,作用范围
可售目的地,可售目的地
配置本作用域可售国家/州省/区县（白名单）。为空时不限制，仅按承运商覆盖与禁运匹配；配置后须与承运商覆盖求交。,配置本作用域可售国家/州省/区县（白名单）。为空时不限制，仅按承运商覆盖与禁运匹配；配置后须与承运商覆盖求交。
请先保存主体，再配置可售目的地。,请先保存主体，再配置可售目的地。
尚未选择，请搜索后添加,尚未选择，请搜索后添加
已支付待发货,已支付待发货
打开发货管理,打开发货管理
只看待发货,只看待发货
办理发货,办理发货
暂无发货记录,暂无发货记录
待补运单号,待补运单号
通知,通知
补充,补充
发货时间,发货时间
送达,送达
物流进程记录,物流进程记录
暂无物流进程,暂无物流进程
承运方尚未回传轨迹节点,承运方尚未回传轨迹节点
打开承运商轨迹页,打开承运商轨迹页
店铺,店铺
渠道,渠道
网站,网站
%{1}不支持该%{2},%{1}不支持该%{2}
配送服务不存在,配送服务不存在
合并运费,合并运费
配送报价小计溢出,配送报价小计溢出
免邮金额格式非法,免邮金额格式非法
免邮金额溢出,免邮金额溢出
已发货,已发货
已取消,已取消
发货失败,发货失败
未知,未知
美国,美国
中国香港,中国香港
中国澳门,中国澳门
中国台湾,中国台湾
日本,日本
韩国,韩国
新加坡,新加坡
澳大利亚,澳大利亚
英国,英国
加拿大,加拿大
德国,德国
法国,法国
运费配置版本已变更，请重新报价,运费配置版本已变更，请重新报价
无可用配送模板（币种/区域）,无可用配送模板（币种/区域）
"service_code 不能为空","service_code 不能为空"
配送服务不可用：%{1},配送服务不可用：%{1}
配送服务不支持币种：%{1},配送服务不支持币种：%{1}
当前收货地址暂不可配送，请更换地址后再下单。,当前收货地址暂不可配送，请更换地址后再下单。
配送配置服务不可用,配送配置服务不可用
结账币种缺失,结账币种缺失
币种精度非法,币种精度非法
请填写要新增的省份或区县。,请填写要新增的省份或区县。
"国家代码必须是 2 位大写字母。","国家代码必须是 2 位大写字母。"
地区代码格式无效。,地区代码格式无效。
"地区名称不能为空且不能超过 255 个字符。","地区名称不能为空且不能超过 255 个字符。"
地区类型无效。,地区类型无效。
请填写要新增的省份名称。,请填写要新增的省份名称。
请填写要新增的省份代码。,请填写要新增的省份代码。
请先在地址选择标签中选择国家/省份/区县。,请先在地址选择标签中选择国家/省份/区县。
费用计算类型无效。,费用计算类型无效。
费用模板不存在。,费用模板不存在。
仍有配送服务引用该费用模板，请先解除绑定后再删除。,仍有配送服务引用该费用模板，请先解除绑定后再删除。
免邮条件类型无效。,免邮条件类型无效。
免邮规则不存在。,免邮规则不存在。
配送服务不存在。,配送服务不存在。
配送服务必须与当前作用范围一致。,配送服务必须与当前作用范围一致。
"%{1}名称不能为空且不能超过 255 个字符。","%{1}名称不能为空且不能超过 255 个字符。"
%{1}代码格式无效。,%{1}代码格式无效。
%{1}不存在。,%{1}不存在。
%{1}必须与当前作用范围一致。,%{1}必须与当前作用范围一致。
代码已存在。,代码已存在。
该配送方式暂不支持物流查询,该配送方式暂不支持物流查询
物流查询失败，请稍后重试,物流查询失败，请稍后重试
当前位置：%{loc},当前位置：%{loc}
物流状态：%{status},物流状态：%{status}
运单已登记：%{n},运单已登记：%{n}
发货记录不存在,发货记录不存在
尚未填写物流单号，无法查询位置,尚未填写物流单号，无法查询位置
物流查询失败,物流查询失败
启用承运商前必须配置支持范围。,启用承运商前必须配置支持范围。
全国,全国
邮政编码格式不正确,邮政编码格式不正确
无权操作此地址,无权操作此地址
地址名称不能为空,地址名称不能为空
"禁止使用 example.com 等占位轨迹地址，请填写真实承运商追踪模板，或留空由系统使用 17TRACK 默认","禁止使用 example.com 等占位轨迹地址，请填写真实承运商追踪模板，或留空由系统使用 17TRACK 默认"
"禁止使用 example.com 等占位轨迹地址，请填写真实承运商追踪模板","禁止使用 example.com 等占位轨迹地址，请填写真实承运商追踪模板"
查询失败：%{1},查询失败：%{1}
费用模板不存在,费用模板不存在
费用模板未启用,费用模板未启用
未知配送计费类型：%{1},未知配送计费类型：%{1}
配送金额格式非法,配送金额格式非法
配送金额加法溢出,配送金额加法溢出
配送金额乘法溢出,配送金额乘法溢出
请检查收货地址信息。,请检查收货地址信息。
无可用配送方案（多仓拆单）,无可用配送方案（多仓拆单）
方案家族不能为空,方案家族不能为空
仓库未绑定发货地址，无法报价,仓库未绑定发货地址，无法报价
未配置默认发货地址，无法报价,未配置默认发货地址，无法报价
方案家族在该仓无可达航线：%{1},方案家族在该仓无可达航线：%{1}
商品配送档案与仓航线无交集，无法报价,商品配送档案与仓航线无交集，无法报价
方案家族无可报价服务：%{1},方案家族无可报价服务：%{1}
无法完成多仓履约规划,无法完成多仓履约规划
"Shipping 孤儿运单取消重试","Shipping 孤儿运单取消重试"
"履约账本失败后的 cancelShipment 孤儿补偿队列","履约账本失败后的 cancelShipment 孤儿补偿队列"
"孤儿运单处理：done=%{1} dead=%{2} processed=%{3}","孤儿运单处理：done=%{1} dead=%{2} processed=%{3}"
请填写省份,请填写省份
请填写城市,请填写城市
请填写区县,请填写区县
送达时间,送达时间
运费以结算页为准,"Frais de port calculés au paiement"
本商品使用重货配送方案，运费以结算页为准,"Cet article utilise l’expédition lourde ; frais calculés au paiement"
包邮,"Livraison offerte"
欧洲,Europe
国内标快,"Express domestique"
港澳台,"HK / Macao / Taïwan"
亚太,Asie-Pacifique
美洲,Amériques
大洋洲,Océanie
拉美,"Amérique latine"
中东非洲,"Moyen-Orient et Afrique"
其他可达市场,"Autres marchés accessibles"
国内重货,"Fret lourd domestique"
国际重货,"Fret lourd international"
免邮,"Livraison gratuite"
运费不含关税与税费,"Les frais de port n’incluent pas les droits ni les taxes"
运费已含卖家预估关税（可能另行列示）,"Les frais de port incluent des droits estimés par le vendeur (éventuellement séparés)"
送达时可能另收关税,"Des droits peuvent être perçus à la livraison"
